School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"EDMC Primary School (Girls) , West Vinod Nager, Delhi",07040421702,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",010-E (Vinod Nagar),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,87,91,87,102,128,0,0,0,0,0,0,0,495,588,91,15,15
"EDMC Pratibha Vidyalaya (Girls) , Mandawali Ext, Delhi",07040421703,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",010-E (Vinod Nagar),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,111,126,145,141,198,0,0,0,0,0,0,0,721,829,126,17,17
"EDMC Primary School (Boys) , Mandawali Ext, Delhi",07040421704,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",010-E (Vinod Nagar),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,96,92,118,137,165,0,0,0,0,0,0,0,608,608,92,15,15
"EDMC Primary School (Co.ed) , Railway colony Mandawali Delhi",07040421801,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,48,63,85,109,105,0,0,0,0,0,0,0,410,470,63,12,12
"EDMC Pratibha Vidyalaya (Boys) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",07040421802,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,56,95,93,109,112,0,0,0,0,0,0,0,465,465,95,12,12
"EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",07040421803,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,64,88,105,115,125,0,0,0,0,0,0,0,497,605,88,17,17
"EDMC Primary School No.2 (Boys) , Mandawali, Delhi",07040421804,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,44,55,69,75,116,0,0,0,0,0,0,0,359,359,55,11,11
"EDMC Primary School No.2 (Girls) , Mandawali, Delhi",07040421805,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,47,68,125,142,121,0,0,0,0,0,0,0,503,578,68,14,14
"EDMC Primary School No.1 (Boys) , Mandawali, Delhi",07040421806,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,58,69,115,145,179,0,0,0,0,0,0,0,566,566,69,14,14
"EDMC Primary School No.1 (Girls) , Mandawali, Delhi",07040421807,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,70,47,98,100,108,0,0,0,0,0,0,0,423,551,47,13,13
"EDMC Primary School (Boys) , Patpar Ganj, Delhi",07040422006,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",012-E (Patpar Ganj),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,45,69,66,67,95,0,0,0,0,0,0,0,342,342,69,8,8
"EDMC Pratibha Vidyalaya (Co.ed) , Vishkarma Park, Laxmi Nagar, Delhi",07040422101,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,88,96,138,147,150,0,0,0,0,0,0,0,619,719,96,16,16
"EDMC Pratibha Vidyalaya Urdu (Co.ed) , Ramesh Park, (Near V.K. Park), Laxmi Nagar, Delhi",07040422102,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,78,88,109,129,111,0,0,0,0,0,0,0,515,603,88,19,19
"EDMC Primary School (Co.ed) , Lalita Park , Delhi",07040422104,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,16,19,21,18,24,0,0,0,0,0,0,0,98,122,19,6,6
"EDMC Primary School (Co.ed) , J&K Block, Laxmi Nagar, Delhi",07040422106,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,83,75,100,90,107,0,0,0,0,0,0,0,455,534,75,14,14
"EDMC Pratibha Vidyalaya (Co.ed) , Guru Angad Nagar, Delhi",07040422202,Delhi,EAST,DOE ZONE-03,"1051097-EDMC Primary School (Girls) , Geeta Colony Block-13, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,26,58,69,81,105,0,0,0,0,0,0,0,339,371,58,12,12
"EDMC Pratibha Vidyalaya (Co.ed) , Guru Ram Das Nager, Delhi",07040422204,Delhi,EAST,DOE ZONE-03,"1051097-EDMC Primary School (Girls) , Geeta Colony Block-13, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,39,34,30,52,39,0,0,0,0,0,0,0,194,243,34,4,4
"EDMC Primary School (Co.ed) , Laxmi Nager,Mangal Bazar, Delhi",07040422206,Delhi,EAST,DOE ZONE-03,"1051097-EDMC Primary School (Girls) , Geeta Colony Block-13, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,52,58,57,77,55,0,0,0,0,0,0,0,299,341,58,12,12
"EDMC Primary School (Boys) , Ganesh Nagar, Delhi",07040422301,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,50,74,84,89,95,0,0,0,0,0,0,0,392,392,74,10,10
"EDMC Primary School (Girls) , Ganesh Nagar, Delhi",07040422302,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,51,71,89,107,96,0,0,0,0,0,0,0,414,484,71,16,16
"EDMC Pratibha Vidyalaya No.1 New (Co.ed) , Shakar Pur, Delhi",07040422304,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,18,22,23,31,36,0,0,0,0,0,0,0,130,169,22,6,6
"EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",07040422306,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,41,49,53,47,74,0,0,0,0,0,0,0,264,295,49,11,11
"EDMC Primary School (Boys) , Shakar Pur Vill., Near EDMC Community Hall, School Block, Delhi",07040422402,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",016-E (Pandav Nagar),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,37,39,59,59,50,0,0,0,0,0,0,0,244,244,39,5,5
"EDMC Pratibha Vidyalaya (Co.ed) , B Block,Pandav Nagar, Delhi",07040422404,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",016-E (Pandav Nagar),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,69,83,91,122,134,0,0,0,0,0,0,0,499,597,83,11,11
"EDMC Pratibha Vidyalaya (Co.ed) , S Block,Pandav Nagar, Delhi",07040422405,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",016-E (Pandav Nagar),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,70,66,85,99,104,0,0,0,0,0,0,0,424,494,66,13,13
"EDMC Primary School (Girls) , Shakar Pur Vill., Near EDMC Community Hall, School Block, Delhi",07040422406,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",016-E (Pandav Nagar),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,39,62,66,68,72,0,0,0,0,0,0,0,307,378,62,8,8
"EDMC Pratibha Vidyalaya (Boys) , Anand Vihar, Delhi",07040422601,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",018-E (Anand Vihar),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,37,60,84,136,124,0,0,0,0,0,0,0,441,441,60,14,14
"EDMC Pratibha Vidyalaya (Girls) , Anand Vihar, Delhi",07040422602,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",018-E (Anand Vihar),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,38,44,79,119,140,0,0,0,0,0,0,0,420,474,44,11,11
"EDMC Primary School (Boys) , Karkar Dooma, Delhi",07040422603,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",018-E (Anand Vihar),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,33,63,71,102,94,0,0,0,0,0,0,0,363,363,63,13,13
"EDMC Primary School (Girls) , Karkar Dooma, Delhi",07040422606,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",018-E (Anand Vihar),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,41,46,70,89,107,0,0,0,0,0,0,0,353,403,46,8,8
"EDMC Pratibha Vidyalaya (Boys) , Joshi Colony, Mandawali, Delhi",07040422701,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,34,48,67,93,106,0,0,0,0,0,0,0,348,348,48,11,11
"EDMC Pratibha Vidyalaya (Girls) , Joshi Colony, Mandawali, Delhi",07040422702,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",019-E (I.P. Extension),110092,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,45,50,54,64,76,0,0,0,0,0,0,0,289,355,50,10,10
"EDMC Primary School (Co.ed) , Hasan Pur, Delhi",07040422703,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",019-E (I.P. Extension),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,49,63,59,78,105,0,0,0,0,0,0,0,354,390,63,11,11
"EDMC Pratibha Vidyalaya (Co.ed) , East Laxmi Market, New Govind Pura, Patparganj Road, Delhi",07040422802,Delhi,EAST,DOE ZONE-03,"1051097-EDMC Primary School (Girls) , Geeta Colony Block-13, Delhi",020-E (Preet Vihar),110092,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,64,65,101,103,118,0,0,0,0,0,0,0,451,507,65,12,12
"Navarun Vidhya Peeth,Laxmi Nagar , Delhi",07040522201,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,4-Government Aided,4-Government Aided,,2-Urban,0,3,3,4,1,0,0,0,0,0,0,0,11,11,3,1,1
"Great Mission School,B-26 West Vinod Nagar I.P. Ext.Delhi",07040621701,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",010-E (Vinod Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,56,53,69,52,64,0,0,0,0,0,0,0,294,294,53,10,10
"Sunrise India Public School,F-68 Gali No. 3 West Vinod Nagar Delhi",07040621702,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",010-E (Vinod Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,17,14,20,21,0,0,0,0,0,0,0,81,81,17,6,6
"Rashtriya Public School,C-39,West Vinod Nagar, Delhi",07040621703,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",010-E (Vinod Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,14,13,14,24,0,0,0,0,0,0,0,78,78,14,6,6
"New Balvikas Vidyalaya,B56B - Mandawali, Delhi",07040621801,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,67,85,72,61,0,0,0,0,0,0,0,322,369,67,8,8
"Central Public School,A-13A, Shanti Nagar, Mandawali, Delhi",07040621804,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",010-E (Vinod Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,74,69,72,74,84,0,0,0,0,0,0,0,373,373,69,5,5
"Gargi Public School,288A, Main Road, Mandawali Fazalpur, Delhi",07040621805,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,26,16,22,14,0,0,0,0,0,0,0,91,91,26,5,5
"Gyan Vatika Public School,244/73, Street No. 7, School Block, Mandawali, Delhi",07040621806,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,2,1,6,11,0,0,0,0,0,0,0,23,23,2,4,4
"Brilliant Public School,US B 288 B, Chander Vihar Mandawali, Delhi",07040621808,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,17,11,15,7,0,0,0,0,0,0,0,57,57,17,5,5
"Nalanda Cambridge School,Main Road, Nalanda Chowk, Mandawali, Delhi",07040621809,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,14,23,18,22,0,0,0,0,0,0,0,92,97,14,6,6
"Geeta National Public School,I-193, Laxmi Nagar, Delhi",07040622101,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,11,15,14,20,0,0,0,0,0,0,0,76,76,11,5,5
"Bal Bharat Public School,80-A, Kundan Nagar, Laxmi Nagar, Delhi",07040622201,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,24,31,21,16,0,0,0,0,0,0,0,99,99,24,5,5
"Adarsh Vidya Bhawan,F-278, Laxmi Nagar, Delhi",07040622202,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,38,28,40,40,36,0,0,0,0,0,0,0,182,182,28,6,6
"Amar Jeevan Public School,F-190 Laxmi Nagar, Delhi",07040622203,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,26,30,10,20,0,0,0,0,0,0,0,99,125,26,7,7
"Sharon Public School,D-264 Gali No-11, Laxmi Nagar, Delhi",07040622204,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,4,10,4,7,0,0,0,0,0,0,0,32,32,4,5,5
"New Green Land Public School,351 Krishan Kunj Colony Laxmi Nagar, Delhi",07040622205,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",013-E (Kishan Kunj),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,6,5,5,6,0,0,0,0,0,0,0,29,29,6,3,3
"Rama Kishna Public School,Mangal Bazar Laxmi Nagar Delhi",07040622206,Delhi,EAST,DOE ZONE-03,"1003024-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi",014-E (Lakshmi Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,28,41,43,33,33,0,0,0,0,0,0,0,178,208,41,8,8
"Babyland Public School,B-99, Pt. Jai Ram Gali, Shakarpur, Delhi",07040622301,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,17,13,30,83,0,0,0,0,0,0,0,151,151,17,5,5
"Adarsh Bal Bharti School,A-19 Shiv Mandir Marg, Mandawali, Delhi",07040622303,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",009-E (Mandawali),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,10,8,11,32,0,0,0,0,0,0,0,75,75,10,5,5
"Everest Cambridge School,575, Ganesh Nagar Shakarpur, Delhi",07040622307,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,21,18,18,18,0,0,0,0,0,0,0,91,103,21,5,5
"Silver Line Public School,S-623, School Block, Shakarpur, Delhi",07040622401,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,11,5,6,10,0,0,0,0,0,0,0,38,38,11,3,3
"Friend’s Public School,S-531 School Block Shakarpur, Delhi",07040622403,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",016-E (Pandav Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,9,20,15,16,0,0,0,0,0,0,0,71,71,9,7,7
"Sunrise Model School,S - 332,School Block Shakarpur, Delhi",07040622404,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",016-E (Pandav Nagar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,4,3,0,5,0,0,0,0,0,0,0,12,12,4,5,5
"Vidya Bal Bhawan Public School,92, Master Block, Shakarpur, Delhi",07040622405,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",015-E (Shakarpur),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,36,32,41,21,0,0,0,0,0,0,0,155,155,36,7,7
"Smt. Bhagwan Devi Public School,H.No.102, Gali No 3, Karkardooma Village, Delhi",07040622503,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",018-E (Anand Vihar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,27,28,23,44,0,0,0,0,0,0,0,147,177,27,8,8
"Bal Vikas Composite Academy,64, Gazipur , Delhi",07040622703,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",012-E (Patpar Ganj),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,23,25,20,26,26,0,0,0,0,0,0,0,120,120,25,5,5
"Sugam Public School,E-43 Gali No-15 Madhu Vihar, Delhi",07040622705,Delhi,EAST,DOE ZONE-02,"1051090-EDMC Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi",020-E (Preet Vihar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,26,27,27,51,0,0,0,0,0,0,0,142,142,26,6,6
"Vivekanand School,F-Block, Preet Vihar, Delhi",07040622801,Delhi,EAST,DOE ZONE-02,"1051070-EDMC Primary School (Co.ed) , Shakar Pur Extn, Delhi",020-E (Preet Vihar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,89,91,93,84,88,0,0,0,0,0,0,0,445,603,91,21,21
"Jagdish Bal Mandir Public School,Shankar Vihar, Vikas Marg, Delhi",07040622803,Delhi,EAST,DOE ZONE-03,"1051097-EDMC Primary School (Girls) , Geeta Colony Block-13, Delhi",020-E (Preet Vihar),110092,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,130,158,195,0,0,0,0,0,0,0,0,0,483,712,158,22,22
KENDRIYA VIDYALAYA NEW FRIENDS CENTRE VIGYAN VIHAR (Code-1429),07040922503,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",017-E (Vishwas Nagar),110092,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,338,360,408,412,442,433,445,445,435,423,479,347,4967,4967,360,127,127
KENDRIYA VIDYALAYA AGCR COLONY (Code-1403),07040922504,Delhi,EAST,DOE ZONE-01,"1001009-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi",029-E (Vivek Vihar),110092,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,302,343,324,323,355,399,376,374,355,361,431,317,4260,4260,343,100,100
"Nursery & Primary School for Deaf,Mayur Vihar, Phase I, Near Police Apartments, Delhi",07041100101,Delhi,EAST,DOE ZONE-02,"1002189-Govt. Sarvodaya Vidyalaya, I. P. Extn., Patparganj, Delhi",001-E (Mayur Vihar Phase-I),110092,1-Primary,3-Co-educational,1,5,90-Social welfare Department,90-Social welfare Department,,2-Urban,8,11,7,7,6,0,0,0,0,0,0,0,39,49,11,3,3
"Govt. Boys Sr. Sec. School,Janta Flats, Nand Nagri, Delhi",07030124104,Delhi,NORTH EAST,DOE ZONE-06,"1152064-EDMC Pratibha Vidyalaya (Girls) , Dilshad Colony, Delhi",035-E (Dilshad Garden),110093,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,183,215,199,175,218,238,218,1446,1446,0,62,62
"Govt. Girls Sr. Sec. School,Block-A, Nand Nagri, Delhi",07030124301,Delhi,NORTH EAST,DOE ZONE-06,"1152022-EDMC Pratibha Vidyalaya (Girls) , Nand Nagari C Block, Delhi",032-E (Nand Nagri),110093,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,221,207,220,235,223,322,190,1618,1618,0,58,58
